0.56	0.0032	0.0111	0.7221	0.3573	0.0021	0.0009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.562	0.003	0.0099	0.6515	0.4335	0.0021	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.564	0.003	0.0092	0.5785	0.5064	0.0021	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.566	0.0027	0.0083	0.5057	0.5773	0.002	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.568	0.0026	0.0078	0.4345	0.6486	0.002	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.57	0.0025	0.007	0.3605	0.7235	0.002	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.572	0.0024	0.0067	0.2856	0.7921	0.002	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.574	0.0023	0.006	0.2144	0.8585	0.0019	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.576	0.0022	0.0057	0.1507	0.9136	0.0035	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.578	0.0022	0.0054	0.0987	0.9588	0.0035	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.58	0.0019	0.0051	0.0615	0.9882	0.0034	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.582	0.0019	0.0046	0.0369	1	0.0034	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.584	0.0019	0.0044	0.0271	0.9973	0.0039	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.586	0.0019	0.0041	0.0232	0.9929	0.0044	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.588	0.0017	0.0039	0.0202	0.9791	0.0043	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.59	0.0017	0.0035	0.0178	0.9548	0.0063	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.592	0.0017	0.0034	0.0159	0.915	0.0075	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.594	0.0017	0.0032	0.0141	0.866	0.0091	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.596	0.0016	0.0032	0.0125	0.8074	0.0102	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.598	0.0016	0.003	0.0111	0.7426	0.0126	0.0032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.6	0.0014	0.0029	0.0103	0.6716	0.0148	0.0036	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.602	0.0014	0.0027	0.0089	0.5991	0.0161	0.0036	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.604	0.0014	0.0027	0.0085	0.5272	0.0176	0.0036	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.606	0.0014	0.0024	0.0071	0.4564	0.0186	0.0035	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.608	0.0014	0.0021	0.0067	0.3883	0.0202	0.004	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.61	0.0012	0.0021	0.0064	0.3223	0.0217	0.0039	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.612	0.0012	0.0021	0.0057	0.2552	0.0227	0.0039	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.614	0.0011	0.0021	0.005	0.1903	0.0252	0.0039	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.616	0.0011	0.0019	0.005	0.1319	0.0279	0.0039	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.618	0.0011	0.0019	0.0047	0.0851	0.0321	0.0038	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.62	0.0011	0.0017	0.0046	0.0516	0.0452	0.0038	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.622	0.0011	0.0017	0.004	0.0301	0.0756	0.0045	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.624	0.001	0.0017	0.0037	0.0203	0.1223	0.0044	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.626	0.001	0.0013	0.0036	0.0171	0.178	0.0044	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.628	0.0009	0.0013	0.0036	0.0148	0.2429	0.0044	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.63	0.0009	0.0013	0.003	0.0125	0.3146	0.0055	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.632	0.0009	0.0013	0.003	0.012	0.3866	0.0054	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.634	0.0009	0.0013	0.0024	0.011	0.4617	0.0054	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.636	0.0009	0.0013	0.0024	0.0097	0.5339	0.006	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.638	0.0009	0.0011	0.0024	0.0092	0.604	0.006	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.64	0.0007	0.0011	0.0024	0.0079	0.6712	0.0065	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.642	0.0007	0.0011	0.0024	0.0079	0.7387	0.0065	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.644	0.0007	0.0011	0.0024	0.0071	0.8094	0.0071	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.646	0.0007	0.0011	0.0021	0.0067	0.8741	0.0072	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.648	0.0007	0.0012	0.0021	0.0059	0.9321	0.0082	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.65	0.0007	0.001	0.0021	0.0054	0.9692	0.0088	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.652	0.0007	0.001	0.0021	0.0053	0.9944	0.0092	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.654	0.0007	0.001	0.0021	0.0053	1	0.0097	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.656	0.0007	0.001	0.0018	0.0044	0.9968	0.0111	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.658	0.0006	0.001	0.0021	0.0043	0.9894	0.0117	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.66	0.0007	0.0008	0.0017	0.0034	0.9782	0.013	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.662	0.0007	0.001	0.0017	0.0034	0.9692	0.0135	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.664	0.0006	0.0008	0.0017	0.0033	0.9624	0.0154	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.666	0.0007	0.0008	0.0017	0.0033	0.953	0.0163	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.668	0.0006	0.0008	0.0017	0.0033	0.9441	0.0177	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.67	0.0006	0.0008	0.0017	0.0032	0.9349	0.019	0.0044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.672	0.0005	0.0008	0.0017	0.0028	0.9279	0.0207	0.0047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.674	0.0005	0.0008	0.0016	0.0028	0.9209	0.0231	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.676	0.0005	0.0008	0.0016	0.0028	0.912	0.0266	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.678	0.0005	0.0008	0.0016	0.0023	0.8995	0.0343	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.68	0.0006	0.0008	0.0016	0.0027	0.8802	0.0532	0.0056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.682	0	0.0008	0.0016	0.0023	0.8468	0.0882	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.684	0	0.0008	0.0008	0.0023	0.8005	0.1383	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.686	0	0.0008	0.0008	0.0023	0.745	0.1976	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.688	0	0.0008	0.0016	0.0023	0.6857	0.2634	0.0066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.69	0	0.0008	0.0016	0.0023	0.6252	0.3306	0.0073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.692	0	0.0007	0.0008	0.0022	0.5627	0.4026	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.694	0	0.0007	0.0008	0.0022	0.5007	0.471	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.696	0	0.0007	0.0008	0.0011	0.4369	0.5453	0.0094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.698	0	0.0007	0.0008	0.0022	0.3764	0.6153	0.0101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.7	0	0.0007	0.0008	0.0011	0.3158	0.6839	0.0111	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.702	0	0	0	0	0.2564	0.7515	0.0119	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.704	0	0	0	0	0.197	0.82	0.0132	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.706	0	0	0	0	0.1415	0.8825	0.0148	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.708	0	0	0	0	0.0945	0.9336	0.016	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.71	0	0	0	0	0.0586	0.971	0.0179	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.712	0	0	0	0	0.0343	0.9921	0.0196	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.714	0	0	0	0	0.0231	1	0.0218	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.716	0	0	0	0	0.0188	0.9955	0.0252	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.718	0	0	0	0	0.0164	0.9841	0.0342	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.72	0	0	0	0	0.0149	0.9624	0.0547	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.722	0	0	0	0	0.0135	0.9289	0.0914	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.724	0	0	0	0	0.0126	0.8807	0.144	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.726	0	0	0	0	0.0112	0.8131	0.2068	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.728	0	0	0	0	0.01	0.7467	0.2734	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.73	0	0	0	0	0.0095	0.6797	0.3441	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.732	0	0	0	0	0.0083	0.6134	0.4153	0.0059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.734	0	0	0	0	0.0077	0.5451	0.4866	0.0059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.736	0	0	0	0	0.0074	0.4759	0.5608	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.738	0	0	0	0	0.0069	0.4087	0.6295	0.0067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.74	0	0	0	0	0.0062	0.3417	0.6998	0.0068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.742	0	0	0	0	0.0057	0.2764	0.7676	0.0079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.744	0	0	0	0	0.0057	0.2112	0.8334	0.0084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.746	0	0	0	0	0.0054	0.1519	0.892	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.748	0	0	0	0	0.0048	0.101	0.9404	0.0101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.75	0	0	0	0	0.0049	0.0616	0.9766	0.0106	0.0023	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.752	0	0	0	0	0.0039	0.0356	0.9965	0.0121	0.0023	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.754	0	0	0	0	0.004	0.0225	1	0.0127	0.0023	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.756	0	0	0	0	0.0034	0.0183	0.995	0.0141	0.0023	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.758	0	0	0	0	0.0034	0.0164	0.9757	0.0154	0.0024	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.76	0	0	0	0	0.0035	0.0145	0.9424	0.0172	0.0024	0.0025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.762	0	0	0	0	0.0035	0.0136	0.9004	0.0195	0.0028	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.764	0	0	0	0	0.0031	0.0121	0.8449	0.0217	0.0029	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.766	0	0	0	0	0.0032	0.0111	0.7834	0.0261	0.0029	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.768	0	0	0	0	0.0036	0.0108	0.7165	0.0369	0.0029	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.77	0	0	0	0	0.0032	0.0098	0.6515	0.0592	0.0029	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.772	0	0	0	0	0.0033	0.0093	0.5827	0.0986	0.0037	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.774	0	0	0	0	0.0033	0.0082	0.5137	0.1515	0.0038	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.776	0	0	0	0	0.0029	0.0083	0.4449	0.2149	0.0038	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.778	0	0	0	0	0.0029	0.0075	0.3779	0.2829	0.0039	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.78	0	0	0	0	0.003	0.0069	0.3114	0.353	0.0039	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.782	0	0	0	0	0.003	0.007	0.2465	0.4244	0.0044	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.784	0	0	0	0	0.003	0.0066	0.1832	0.4947	0.0048	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.786	0	0	0	0	0.0031	0.006	0.1273	0.5655	0.0048	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.788	0	0	0	0	0.0031	0.006	0.0807	0.6365	0.0046	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.79	0	0	0	0	0.0017	0.0049	0.0477	0.7028	0.005	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.792	0	0	0	0	0.0017	0.0042	0.0285	0.7699	0.005	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.794	0	0	0	0	0.0017	0.0043	0.0209	0.8335	0.0051	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.796	0	0	0	0	0.0017	0.0043	0.0181	0.8934	0.0051	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.798	0	0	0	0	0.0018	0.0038	0.0156	0.9435	0.0052	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.8	0	0	0	0	0.0018	0.0034	0.014	0.9792	0.0052	0.0032	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.802	0	0	0	0	0	0.0034	0.0129	0.9965	0.0058	0.0032	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.804	0	0	0	0	0	0.0034	0.0115	1	0.0059	0.0032	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.806	0	0	0	0	0	0.0035	0.0106	0.9921	0.0067	0.0033	0.0028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
